"","temp_current","chl_current","mld_current","temp_ssp2_50","temp_ssp4_50","chl_ssp2_50","chl_ssp4_50","mld_ssp2_50","mld_ssp4_50","temp_ssp2_90","temp_ssp4_90","chl_ssp2_90","chl_ssp4_90","mld_ssp2_90","mld_ssp4_90","occurance_status","long","lat"
"10282",26.9077353577538,0.124121092515337,27.1435719482374,27.7950686705707,27.97076257166,0.140547290169959,0.167870071838898,25.8854684447411,27.2813056530767,28.3763351518043,28.8296036378096,0.145525269880314,0.164029925990887,27.4656206262735,27.0482138687594,"ABSENT",-88.075,26.075
"10283",23.9385878373767,0.339213962653833,16.6643302317877,24.9254016604935,25.27775968935,0.379469925015542,0.453397397523425,15.3530277258961,16.2194846016976,25.5463825482685,26.2527204177185,0.409332595563967,0.463029114833641,15.5234098387677,16.1751112245729,"ABSENT",-87.625,29.675
"10284",25.9657841785088,0.194884219766252,30.5635652642248,26.9339497467247,27.1197979752027,0.216251940321735,0.240395294821401,30.1824379605083,30.5216769291552,27.536872290459,28.045579329159,0.208454216821892,0.236259910921843,31.8794124441518,31.751295719272,"ABSENT",-91.825,27.525
"10285",26.2084463631277,0.157442126486543,30.8307891949465,27.1441140016054,27.3001250200891,0.188093465034249,0.210127931646808,30.7006369617754,30.9170880005032,27.7241483720066,28.1856034309957,0.204772200315642,0.139975217128765,32.9360851831537,33.1110402542162,"ABSENT",-93.175,26.475
"10286",26.7013138145535,0.120874190758346,30.5514716414563,27.6118622106815,27.7620240550648,0.125425595598154,0.135258282496023,30.6992560062878,30.9217249109405,28.1772009320547,28.5853890927086,0.128518159063222,0.138010845384166,31.1174277475359,31.1940913723529,"ABSENT",-92.075,24.525
"10287",28.8405918422026,0.304281647508447,12.4968255391425,29.8797075197096,30.028897145854,0.305700662843909,0.309053646159295,12.7352246132863,11.9903383630668,30.5331139016688,31.021862498449,0.304002249532897,0.304374018019569,12.9797463982449,12.4365625073415,"ABSENT",-96.125,15.575
"10288",26.3585489603647,0.207175383731569,11.1381876029946,27.2874549272825,27.5804557350738,0.205237705309179,0.192097537380841,11.1819177714013,11.2878675861632,27.9277585999854,28.5029146037695,0.19949963323427,0.200437841673189,11.3877598348806,11.3615431134026,"ABSENT",-81.725,25.375
"10289",28.1675083489704,0.102053626125368,33.6180002735603,29.0915588993423,29.2838224885131,0.103790974853938,0.108678254426119,34.5921418961615,34.8742791504308,29.6945230356087,30.1629219718023,0.106613241412976,0.11136081124535,35.2466204355853,35.5596712224999,"ABSENT",-82.675,20.875
"10290",28.4107841097134,0.0806588643710233,30.3390483101014,29.316740487585,29.420340764278,0.0750269656880047,0.0723438902550729,30.9837901953372,31.1304830616178,29.8997799641484,30.2703355195284,0.0759734462706319,0.0845896656284569,31.7350252866617,31.957178922567,"ABSENT",-84.075,18.275
"10291",25.8530239275589,0.169472898144384,26.6990877412344,26.8685039553026,27.1775259596792,0.16848951281037,0.166323726225307,26.3748580683719,27.8370001451752,27.5158356975277,28.2387289430691,0.157129042504863,0.15928335187736,27.0691816553704,28.3798110644346,"ABSENT",-84.425,27.375
"10292",26.0657988413165,0.181905589233732,31.6436589793314,27.0118152941067,27.1511986009243,0.217249820014098,0.249066263867398,31.4670774457851,31.5285432746797,27.5925003372687,28.0426779926678,0.244392447714823,0.142293585776182,33.9656432471508,33.6158536930498,"ABSENT",-93.425,27.025
"10293",28.412913724011,0.0809544553215488,32.1574109380531,29.305642120205,29.3730831613307,0.0778408950473884,0.085478851037119,32.3082336405265,31.9852315883236,29.8813643627215,30.1947504660438,0.0776124521616248,0.0944301328142664,32.7543543990325,33.0140935397255,"ABSENT",-82.775,17.625
"10294",26.9600480890739,0.49469255942079,11.8634468090399,27.9292683864892,28.133408182259,0.495411068773918,0.48828118392896,11.5595450866682,12.0173882577451,28.5480467443562,28.9941858764578,0.494159720475396,0.486490652772865,12.8698279254864,13.8241622219145,"ABSENT",-95.675,18.875
"10295",26.1843139100798,0.13613549860432,30.4224935861501,27.1209391971841,27.2833382009637,0.160941544128674,0.174282433709428,29.8861908267008,30.1067722664468,27.7121908341951,28.1818041557259,0.165598459250443,0.148365947481151,32.3484792684778,32.2785425932342,"ABSENT",-92.475,26.575
"10296",27.2664337463563,0.136413175681898,22.8833215765869,28.1909634994049,28.4369252001128,0.137509099485516,0.136768987843356,22.4679386232911,22.9830665025266,28.8000149634615,29.3216828458493,0.134282928044482,0.136918634728715,23.2151936742343,22.8436603296334,"ABSENT",-80.675,24.625
"10297",28.1469886221435,0.110741513386025,33.7581709270332,29.0620023497478,29.2474607372768,0.112198630046714,0.117099125510356,34.6795594823891,35.0432427701856,29.6571153697452,30.1170649992664,0.115118172764828,0.119173819736601,35.2342187576748,35.3277398508902,"ABSENT",-83.125,21.025
"10298",24.800935710793,0.218413623738464,26.3795790631348,25.7864155514073,26.1553164768075,0.24784888816578,0.289939973247302,24.791034752441,26.1344897081002,26.4076742636412,27.1325268121487,0.268752311375595,0.293671611507852,25.6151253679861,26.7210050353636,"ABSENT",-87.175,29.375
"10299",28.1828120365386,0.160864915314944,26.9144638156417,29.0783233827008,29.2446894538007,0.161346421166858,0.165537299940414,27.7722503662719,28.2516716256261,29.6757166073339,30.0953396361372,0.164054871237935,0.167559446964641,28.2058689552108,28.3272905984781,"ABSENT",-84.125,21.825
"10300",27.1070869199558,0.0918109902849481,23.2919485934863,28.0161429798688,28.2099272911205,0.0931167547526963,0.0945714192392524,22.9707356277856,23.4962448112621,28.5620865535057,29.0189270960304,0.0954559444689686,0.0973959539855871,23.8396645159961,25.3438379645467,"ABSENT",-93.175,21.825
"10301",26.8425902600266,0.110403868070953,30.5938445863353,27.7452181930973,27.8992057633644,0.113164104620655,0.124267944245127,30.5442488519117,31.0533120355653,28.2994009126098,28.689424659141,0.116024976321495,0.1245852364412,30.9157792083761,31.0278378511443,"ABSENT",-91.925,23.775
"10302",28.6360442394921,0.253637923941782,13.545405294996,29.668912098005,29.8313447937146,0.25514085898512,0.260261656322869,13.8443203794333,12.9941205820667,30.3096420856029,30.8195056279268,0.253262956494691,0.253836927047672,14.0478671417945,13.5598090976243,"ABSENT",-95.975,15.075
"10303",28.4100938205569,0.0986863593217508,28.3516152313227,29.2781565083384,29.3244090070849,0.0865992919181906,0.113728396885083,28.8008293754895,27.8913112262759,29.8409359451631,30.1151939987629,0.083536237385124,0.114321521515144,28.9434988047982,28.9164414823329,"ABSENT",-82.525,16.175
"10304",28.318536149558,0.0861717857069949,31.1086957638061,29.2537972453423,29.456521004933,0.086554316253965,0.0878004764774137,32.3751353934459,33.4804366448234,29.8729346444768,30.3488015879908,0.0875834253276327,0.0894995719009836,33.0832253786756,33.9145520037939,"ABSENT",-81.575,19.625
"10305",29.3848777874632,0.216055945403677,14.1873841705923,30.3998049725554,30.5903279690373,0.217322553710938,0.2198423254649,14.2853156779046,13.4164319053589,31.03975591902,31.5653618542628,0.216115647505271,0.2165602834302,14.6830540638082,14.030297531927,"ABSENT",-97.575,14.725
"10306",27.1117000041741,0.0947936284199103,19.9150987861199,28.0452399051638,28.2574773589367,0.0967556026153635,0.0948451573563439,19.6814664072097,19.9248698815194,28.6213706287152,29.0913160677696,0.095871979824325,0.0940707236433951,20.8535752685008,21.8387766100978,"ABSENT",-94.675,20.775
"10307",26.4717253710635,0.131611720297839,30.0281283383908,27.4009433732737,27.5586497177401,0.14260777015514,0.176101497892215,30.3972878489677,29.8385609019855,27.9631397810018,28.4085242153048,0.147554610544095,0.169855995115085,31.4666199269268,31.4221328107537,"ABSENT",-94.975,25.075
"10308",27.1365683092626,0.105360476703034,22.825960290195,28.0029451343206,28.1294579645276,0.106431870408428,0.117084420946229,22.4137743646479,22.5793187025678,28.5609771311603,28.9091953390951,0.108334915077733,0.115947430003487,22.1750101869991,22.0337434626553,"ABSENT",-87.825,23.475
"10309",27.1029028745407,0.0914432750988479,23.7082426504611,28.0136477324386,28.2175998545975,0.0932884914733535,0.0948021362461775,23.380883007266,23.7272464333908,28.5653213239592,29.0328771937282,0.0943168666421675,0.0952323266634909,24.4298519753072,25.6293995423509,"ABSENT",-93.925,21.825
"10310",24.7777547112633,0.218189924136221,11.7970650447283,25.787571217007,25.937559210875,0.21935351059987,0.236008893844234,12.1111695669247,11.7238815102836,26.3404385116149,26.7756212010767,0.224773691701512,0.237541826304772,12.9169277200103,12.7245806176976,"ABSENT",-97.575,24.725
"10311",28.727538346376,0.307018092684533,12.5759245203243,29.7690394170166,29.9161409507239,0.308871905314025,0.313145617218679,12.8090591720437,12.2198744245409,30.4258882644136,30.915140002276,0.307386829943943,0.307815409535096,13.1142004592888,12.8611414607704,"ABSENT",-95.775,15.775
"10312",28.4343019529319,0.0838754280041249,29.9591747501094,29.310388644157,29.3494845924629,0.0719611314176355,0.0867400808286016,30.4690378549518,29.0473979433354,29.8782083529806,30.1521598012355,0.0718691219103903,0.0933950258659578,30.6594496479862,30.6942964201094,"ABSENT",-83.425,16.825
"10313",25.827201535436,0.208287712351896,31.1170919185215,26.7954609363686,26.9678181453168,0.238006089084148,0.289855674148429,31.0482250391525,31.392863298639,27.384650545843,27.8587178879377,0.266131594803761,0.216115961460922,33.373261371803,32.5624091316511,"ABSENT",-93.175,27.575
"10314",28.3276462349151,0.0795780485034238,31.4556920310605,29.1996582794347,29.2574716579734,0.0761459919857719,0.0740514872837823,31.9580448182607,31.6100119826361,29.7711102954585,30.0548305211469,0.0764407656345569,0.0736991665916381,32.6403936863993,32.7512730427733,"ABSENT",-86.875,17.225
"10315",26.5535323961641,0.127821731712127,25.6981172143869,27.4473593871291,27.5762175554122,0.143352920685605,0.18465207323965,24.5295174528187,25.5355968080484,28.019446593262,28.4212840213472,0.149648550797722,0.177502232552819,25.8237704098924,25.5141385853006,"ABSENT",-89.075,25.525
"10316",28.0449963698375,0.111654831951098,9.78957289369336,28.9262553961347,28.9938417939535,0.108276722932101,0.107848858343982,10.3423763975084,9.82827314019104,29.4971988514725,29.7831073472142,0.10864334464239,0.107841891119938,10.6491751949984,10.6474458714448,"ABSENT",-87.575,19.275
"10317",28.5371775093597,0.261676444037933,11.2340803616895,29.5581553226688,29.7650010522395,0.262311247410827,0.266028252242796,11.352415258403,10.7536128154146,30.2316911826088,30.762537134894,0.259620102632932,0.25989777612443,11.6697183423817,11.2833259753011,"ABSENT",-94.475,15.175
"10318",26.8874559267089,0.0992920786541575,28.6366917838849,27.7853815796689,27.9329904201743,0.101201165746059,0.112920232328109,28.6551305816675,29.0863846171863,28.3298510740076,28.7052154897269,0.10385604762056,0.111459471374502,28.9136250092571,28.9268607523095,"ABSENT",-91.175,23.225
"10319",26.9223776072961,0.097618439671754,28.5666855602062,27.8265597814775,27.9995317934395,0.0997743067450004,0.107606406141579,28.4110460308257,28.8208526654337,28.3726821981465,28.7774284633122,0.102467625201637,0.108721704250811,28.8464983837422,29.3245452067017,"ABSENT",-92.425,22.975
"10320",28.3146921338089,0.0920787649453167,17.7940123741354,29.1756793788723,29.203245277338,0.085306636567208,0.108211379845486,18.4859330353594,17.4224115817862,29.7299059571537,29.968782535686,0.0830058699144537,0.106718552562679,18.4414047242424,17.9727754325356,"ABSENT",-81.775,15.225
"10321",28.3133914638511,0.0825477331706587,32.2970332602599,29.2291251138557,29.3591567604946,0.0784253308020896,0.0735362936112094,33.497313826492,33.7806165601351,29.8189313776701,30.2251610283837,0.0790859695839165,0.0821694085842865,34.3991885786604,34.3276170751731,"ABSENT",-84.125,19.075
"10322",26.1091555565448,0.158689441895076,30.3014591807752,27.0531170718022,27.1970792776505,0.177719571112927,0.211938127693739,30.4521571619143,30.1206922866397,27.6165132618526,28.0626753050137,0.184825817325873,0.186912278564406,32.2285728936932,32.0661021368136,"ABSENT",-94.475,26.225
"10323",25.9129025287683,0.184216589924408,31.50246269058,26.8711399618316,27.0000314167556,0.212389862462059,0.246967321543515,31.7131924051603,31.4736825257702,27.4502808130899,27.8878266547584,0.239238792268741,0.152005767896615,34.1361974130809,33.1049729912408,"ABSENT",-94.525,27.075
"10324",26.5120053966219,0.115571163461459,29.4390614509921,27.4245655022165,27.6008526069848,0.126132493348433,0.146497421317862,29.8059788486239,29.3878075572753,27.9917740134753,28.4451412893498,0.129875727292634,0.146691696945322,30.6955172623872,30.5292074546024,"ABSENT",-93.625,24.725
"10325",26.3480948108368,0.161871391729699,25.6610006097541,27.2731025997901,27.5482280171842,0.257494146926254,0.488085823920527,23.912795508045,25.8219758814632,27.8971562417225,28.4951622524859,0.30098257316271,0.500828162778942,25.6933633034119,25.789364195651,"ABSENT",-87.825,27.475
"10326",23.6971388706319,1.70615455405362,10.1004940938691,24.6618641621327,24.9208059422694,1.84121321654335,2.15068304503816,8.33546689914744,9.03711986514971,25.2724174876706,25.8533139150282,1.91766427801302,2.1819711301734,8.69045360734353,8.95968856386246,"ABSENT",-88.975,29.075
"10327",27.0229324793567,0.602135492107948,13.1391399818763,27.9861560712275,28.1873456709651,0.603192151998538,0.596957638636378,12.7677925187502,13.1848343441143,28.5945685049375,29.0471558598046,0.601730320324771,0.594942447067094,14.109319232953,15.0193643738117,"ABSENT",-96.025,19.225
"10328",23.5674784958727,0.357348924950388,12.6370052054638,24.6425166702757,24.85225276452,0.366803581827971,0.395973273140736,12.5367467180507,12.6644276850546,25.2449714243211,25.7075822637025,0.35222498763945,0.392374251878324,12.600040988109,12.5500710292562,"ABSENT",-92.675,29.225
"10329",27.0048416852431,0.112537511716624,25.9529138973016,27.9043302255222,28.0709790669332,0.114033209674039,0.119249511958274,26.0031304191436,26.0660143530623,28.4435825033381,28.8305714882364,0.116690346085123,0.12162293908966,26.5183742703481,26.9832852362854,"ABSENT",-91.925,22.375
"10330",28.2374911919135,0.0833905324291161,29.3623606899947,29.105779464543,29.1310554754438,0.0785643024273276,0.0941727738833058,30.553707897723,29.4210889786594,29.6624839170495,29.9073305217481,0.0774698273503876,0.0965218728232663,30.9371343457019,30.5598136282377,"ABSENT",-80.875,15.225
"10331",27.2598748862661,0.111489872013042,28.5387183161879,28.1847067013143,28.4338589251561,0.106524774564978,0.11556316204522,28.1057300767283,30.1622569769242,28.7851786484402,29.3376444764803,0.103425765323578,0.108674083923812,29.9647856131924,29.5787743849818,"ABSENT",-85.375,25.825
"10332",26.8028780575118,0.116652571643351,27.362936366112,27.715393944564,27.8944788149621,0.119800102926444,0.129724061666454,27.4507468032343,26.9049551742361,28.2772544881802,28.7095237316551,0.122037125284424,0.126396953571228,28.1398649630759,28.2268173175605,"ABSENT",-95.125,23.575
"10333",28.3286736924385,0.0879794982342671,26.2899235173613,29.1977133007919,29.2506352217698,0.0850433166200876,0.0831236525450849,26.9188814965197,26.1398210512191,29.7652301119544,30.0489855434666,0.0854853289447776,0.0831688861880817,27.4666767493462,27.3672856686114,"ABSENT",-86.325,16.425
"10334",23.4604827571667,0.414468656349717,7.41511145791666,24.5294905221858,24.7418926732372,0.421971565671828,0.447700795577125,7.32555431951705,7.43420107197847,25.1355217486267,25.6033253513295,0.40774422238698,0.446855046786443,7.37509901727115,7.27638231131609,"ABSENT",-92.275,29.225
"10335",28.2058456444767,0.0945732833986933,34.4090429879439,29.133943752612,29.3179549082863,0.0961780884955377,0.0991675499050197,35.5348679835461,36.0627248571695,29.728919731456,30.1972401067349,0.0983015809148501,0.10185179844932,36.108468759261,36.6537067239962,"ABSENT",-82.875,20.375
"10336",26.1777190150476,0.152054941329576,29.050080659594,27.12833986783,27.3253610507148,0.199244492558472,0.25138506182871,28.4872431940923,28.3146068657364,27.7421176117108,28.2277099869585,0.187990433077082,0.277809069294722,29.8189995381251,28.6411535703445,"ABSENT",-90.675,27.075
"10337",26.9586013096804,0.11162310178354,27.4306387963927,27.8464079203093,27.9837414303722,0.113274368747321,0.124707657873081,27.4414788598529,27.4164360716827,28.3921738349033,28.7466541647259,0.115391629534475,0.122382492868377,27.2939756900584,27.0441338341502,"ABSENT",-90.075,23.025
"10338",27.5605454694571,0.247087521537903,13.911243606017,28.4704371286113,28.6855263574124,0.246062395344672,0.240263751040576,13.8098352841313,14.2895140599044,29.0668573382969,29.4770176061859,0.253139697044064,0.237944180579086,14.3816055968471,15.296632809005,"ABSENT",-92.575,19.125
"10339",27.0556700392569,0.143295200493187,21.0173223551121,27.9560473753085,28.1693379180329,0.143205164807642,0.143469915562005,21.2632676005471,21.6221716294862,28.5538782309723,29.0512822166743,0.139111720559628,0.143283177779194,21.9998179095247,21.604543367127,"ABSENT",-82.975,24.325
"10340",28.5750986786067,0.128687023584138,15.8268616916664,29.449554168662,29.5236017306736,0.124854441483549,0.118312600538809,16.4984850348047,16.1565119434902,30.028074078921,30.326850789665,0.126823509157984,0.117419319865468,17.3585261358082,17.6702999146704,"ABSENT",-88.125,16.225
"10341",26.9941038723044,0.0978772887452082,21.115227206182,27.9541246291503,28.1368443693998,0.100418365224741,0.0952403032238047,20.9433596153974,21.0185662518257,28.5392147799805,28.9890803958268,0.0981705652501723,0.0912679321199714,22.1308933081904,22.9810209955828,"ABSENT",-95.875,20.875
"10342",26.9753133211684,0.093898869654631,23.1078530203689,27.9281053586459,28.0947972542612,0.0956583955693409,0.0930934953181431,23.0201042145,22.8745267401139,28.5050173057752,28.9346547572594,0.094131003000163,0.0864272065828667,24.0682809126998,24.8876895224642,"ABSENT",-96.025,21.575
"10343",26.9307707979313,0.0941513104687758,27.344208337202,27.8338838618168,28.0264907146648,0.0971589379101813,0.103562286195657,27.1163152214504,27.1796674013807,28.3894976837402,28.8252093565341,0.0997806910378028,0.103482533873337,27.9703482069006,28.2838858769569,"ABSENT",-93.975,22.975
"10344",25.8753352897359,0.186444426100522,31.678205521997,26.8368441358603,26.9757441068531,0.214891226249248,0.252692413426811,31.9382998635516,32.0455420516554,27.4172628051688,27.8590091548223,0.241885150059166,0.166232769487543,34.3594835093647,33.5664377483621,"ABSENT",-94.675,27.175
"10345",27.499330606716,0.111443501592536,33.6528826665663,28.3544482462152,28.5488001807275,0.114994360425772,0.128306683699964,33.0050124693446,33.5797781789152,28.9344768693682,29.3678545175859,0.115626939182102,0.121196248104538,33.6867352416101,32.8325817418221,"ABSENT",-86.075,25.375
"10346",28.3861310024725,0.0986869805874228,18.0566584927699,29.2459435073964,29.280054311764,0.0905616545545814,0.116236122266361,18.4467529958743,17.5264818761729,29.8006444304763,30.0495848711797,0.087362316723804,0.116768237796893,18.3445068975125,17.9526150140281,"ABSENT",-81.875,15.575
"10347",29.450952163064,0.199454207437517,13.3310243595529,30.4632994337854,30.6441856240145,0.200648112898347,0.202881620966151,13.3753523704248,12.6008437415201,31.1084106882653,31.6126803926416,0.199226221375753,0.20012826098569,13.7836935954023,13.1359789651065,"ABSENT",-97.775,15.025
